Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_2het_group2-group4_process5_05-6-25	Run 6	-4972.55	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.42737, 14.01953, 1.65839, 25.3786, 33.40565, 0.00e+00, 6.60432, 0.00e+00, 4.41032, 0.01851, 5.50092, 11.05128, 1.09707, 15.0, 0.64738, 12.24919, 0.70986, 0.54374)	6343.289151075388
output_full_2het_group2-group4_process5_05-6-25	Run 7	-5215.54	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.04124, 18.85221, 1.6075, 28.92814, 27.06612, 0.00e+00, 6.40157, 0.00e+00, 5.56289, 0.01161, 2.56228, 167.89295, 15.0, 0.00e+00, 11.83656, 0.00e+00, 0.64243, 0.55873)	6494.114395763875
output_full_2het_group2-group4_process5_05-6-25	Run 5	-7019.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.08611, 1.25288, 1.0, 1.61372, 0.00374, 2.37483, 0.00e+00, 0.00e+00, 1.93302, 14.84998, 22.79832, 4.03449, 0.001, 1.57647, 0.04927, 0.00148, 0.51995)	8685.958425905046
output_full_2het_group2-group4_process5_05-6-25	Run 8	-7261.52	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.50689, 2.54893, 1.0, 0.00e+00, 2.0027, 8.81153, 0.00e+00, 2.15045, 15.39171, 23.28213, 3.91617, 0.001, 1.88189, 0.0469, 0.44206, 0.51389)	8149.837656589677
output_full_2het_group2-group4_process5_05-6-25	Run 4	-8332.96	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.05271, 0.25367, 0.00437, 200.0, 0.01124, 15.0, 0.00e+00, 0.00e+00, 0.00e+00, 2.15883, 13.95018, 19.48782, 0.001, 4.24733, 0.0607, 2.05356, 1.0, 0.48677)	9056.73470544067
output_full_2het_group3-group4_process2_05-6-25	Run 7	-1632.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(198.2295, 0.15148, 0.57533, 1.16557, 0.05932, 15.0, 1.26435, 0.00e+00, 0.17693, 10.51099, 199.87958, 0.01663, 0.89127, 14.34112, 1.8168, 0.05229, 0.93662, 0.01862)	0.0002110153278786447
output_full_2het_group3-group4_process2_05-6-25	Run 1	-6172.06	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 5.37942, 0.61884, 1.0, 200.0, 0.00e+00, 0.00e+00, 0.34726, 0.34242, 1.99374, 14.42965, 29.87075, 9.37462, 0.28101, 3.61378, 0.001, 0.33976, 0.51673)	6904.276190494925
output_full_2het_group3-group4_process2_05-6-25	Run 4	-6472.49	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.03684, 0.99028, 0.00508, 0.01118, 0.03005, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.36099, 11.23856, 22.79412, 12.34941, 0.25161, 5.22917, 0.06168, 0.01842, 0.52791)	8727.735395844778
output_full_2het_group3-group4_process2_05-6-25	Run 8	-6823.25	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.21872, 0.12557, 0.99937, 0.00e+00, 7.97649, 7.62393, 1.34732, 1.25848, 7.21125, 12.69664, 4.56543, 0.35068, 2.82432, 0, 0.29756, 0.68665)	15181.022276170215
output_full_2het_group3-group4_process2_05-6-25	Run 5	-7319.19	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01268, 200.0, 0.00828, 1.00068, 0.67444, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.95287, 13.31724, 28.67116, 4.03821, 0.2188, 1.48927, 0.001, 0.49645, 0.61625)	7058.809391268168
output_full_2het_group3-Amil_process5_05-6-25	Run 4	-1388.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.98572, 200.0, 0.003, 109.04135, 0.29971, 0.00e+00, 10.06446, 0.29752, 0.00e+00, 5.9977, 1.93887, 200.0, 0.00e+00, 15.0, 0.00e+00, 8.79988, 0.13107, 0.67491)	453.58538885267586
output_full_2het_group3-Amil_process5_05-6-25	Run 2	-7611.96	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.86191, 200.0, 1.2248, 14.59634, 5.11977, 0.0373, 0.00e+00, 0.00e+00, 0.00e+00, 0.08469, 10.10712, 7.73103, 0.001, 1.55818, 0.19539, 11.61554, 0.55478, 0.57351)	16543.497443739616
output_full_2het_group3-Amil_process5_05-6-25	Run 8	-8496.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.76379, 200.0, 1.04474, 10.46305, 5.00435, 0.05403, 4.85e-20, 3.46e-18, 0.001, 0.09134, 15.39511, 5.75666, 8.96e-19, 1.63383, 1.88e-18, 10.12748, 0.48165, 0.56878)	18708.0848433987
output_full_2het_group3-Amil_process5_05-6-25	Run 1	-8747.48	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.89647, 200.0, 1.19223, 16.61008, 5.72532, 0.00e+00, 2.96619, 0.001, 15.0, 0.00845, 1.0, 200.0, 0.24945, 15.0, 0.24934, 15.0, 0.71871, 0.64414)	17109.712130685617
output_full_2het_group3-Amil_process5_05-6-25	Run 6	-9816.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.53434, 200.0, 0.95476, 9.61884, 4.40274, 0.001, 3.14e-20, 6.41e-20, 3.67915, 0.00899, 4.5027, 3.37325, 1.49e-20, 15.0, 1.62e-21, 15.0, 0.56776, 0.62152)	23823.75791084993
output_full_2het_group3-Amil_process7_05-6-25	Run 8	-1388.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.35641, 36.583, 0.83176, 10.98426, 5.33534, 0.35608, 0.00e+00, 2.21115, 0.00e+00, 3.28751, 200.0, 1.00898, 15.0, 0.07675, 13.13524, 0.01194, 0.52026, 0.93388)	7518.9782384362525
output_full_2het_group3-Amil_process7_05-6-25	Run 4	-1388.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 148.30098, 5.363, 200.0, 200.0, 6.40937, 1.37092, 7.83958, 0.001, 0.06937, 15.83703, 5.77342, 0.00e+00, 1.59861, 0.00e+00, 2.70591, 0.14562, 0.50202)	0.5681277873605148
output_full_2het_group3-Amil_process7_05-6-25	Run 3	-8024.63	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 22.08021, 1.40157, 14.83403, 7.32421, 3.91733, 0.00e+00, 15.0, 0.001, 0.01719, 7.0383, 12.40381, 12.1414, 0.39054, 15.0, 0.56402, 0.20554, 0.28873)	14885.116163265558
output_full_2het_group3-Amil_process7_05-6-25	Run 6	-8823.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.83858, 200.0, 1.22289, 14.21398, 5.80926, 0.00e+00, 2.35226, 0.04764, 15.0, 0.00875, 2.06039, 169.74581, 15.0, 0.00e+00, 3.5905, 0.00e+00, 0.70196, 0.33545)	17292.563571662547
output_full_2het_group3-Amil_process7_05-6-25	Run 7	-8847.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.09679, 21.40001, 1.45581, 14.31083, 7.75532, 2.37273, 0.00e+00, 7.19671, 0.00e+00, 0.01126, 19.77151, 11.36752, 15.0, 0.29039, 3e-05, 4.13108, 0.25326, 0.26954)	14415.173940121242
output_full_2het_group1-group4_process4_05-6-25	Run 4	-1666.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.20913, 27.96799, 1.12616, 11.17723, 1.33195, 4.75517, 0.00e+00, 2.19082, 3.90747, 6.78918, 200.0, 1.09648, 6.76791, 0.00e+00, 14.89733, 0.00e+00, 0.47908, 0.62216)	1.0547723599810432
output_full_2het_group1-group4_process4_05-6-25	Run 5	-1673.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.12645, 12.6272, 0.05522, 8.85256, 7.67691, 0, 2.57135, 0, 2.04123, 5.59203, 8.53625, 48.90996, 11.17046, 4.66649, 10.69073, 0, 0.51643, 0.0674)	6898.044558656853
output_full_2het_group1-group4_process4_05-6-25	Run 1	-5942.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.37257, 200.0, 0.83037, 0.13254, 117.12297, 0.00e+00, 15.0, 2.74741, 0.00e+00, 0.29933, 6.49196, 8.97837, 3.60642, 0.22418, 0.65732, 0.00e+00, 0.79837, 0.5942)	16348.245910829719
output_full_2het_group1-group4_process4_05-6-25	Run 8	-6418.74	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.57525, 20.54352, 19.9958, 0.00e+00, 0.00e+00, 0.79187, 0.00e+00, 0.01511, 3.56896, 200.0, 15.0, 0.586, 5.43776, 0.00e+00, 0.7399, 0.64401)	7570.292238641209
output_full_2het_group1-group4_process4_05-6-25	Run 3	-6868.02	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.47393, 34.93108, 1.24495, 16.93177, 24.30353, 2.49154, 0.001, 0.95368, 8.73e-10, 0.01239, 4.95483, 31.84955, 5.57e-11, 14.97355, 1.63e-11, 14.97355, 0.31457, 0.39137)	7560.26895567409
output_full_2het_group1-group4_process7_05-6-25	Run 4	-1666.24	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.36886, 200.0, 5.99456, 31.16013, 47.16581, 12.64139, 0.00e+00, 8.19057, 0.00e+00, 6.92216, 5.06995, 0.34014, 1.05812, 0.85147, 1.51058, 11.74979, 0.17011, 0.00017)	1.4756594101805201e-06
output_full_2het_group1-group4_process7_05-6-25	Run 1	-6330.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(52.90226, 200.0, 1.46842, 0.22711, 66.29852, 7.52691, 0.00e+00, 0.00e+00, 1.40433, 0.7894, 11.99006, 16.89866, 0.22119, 0.00e+00, 0.001, 15.0, 0.10502, 0.44502)	13798.909528415614
output_full_2het_group1-group4_process7_05-6-25	Run 3	-7288.62	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.19925, 150.30492, 1.54611, 3.35753, 49.1183, 0.10576, 0.00e+00, 0.57351, 0.00e+00, 0.66623, 18.74779, 25.98543, 0.001, 1.53664, 0.00e+00, 0.00e+00, 0.8868, 0.40617)	6572.008192881885
output_full_2het_group1-group4_process7_05-6-25	Run 6	-7371.82	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 15.21841, 1.38553, 7.49684, 113.04394, 0.00e+00, 13.55612, 0.00e+00, 0.00e+00, 0.02566, 5.04981, 1.71131, 8.39387, 0.47367, 0.23976, 9.24454, 0.56958, 0.51373)	7086.531267711203
output_full_2het_group1-group4_process7_05-6-25	Run 2	-7510.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 126.12333, 1.06661, 29.2117, 18.77473, 0.00e+00, 14.68271, 0.001, 5.7659, 0.01163, 0.99996, 200.0, 15.0, 0.94251, 0.46876, 15.0, 0.66492, 0.57803)	8537.75594547625
output_full_2het_group1-group2_process6_05-6-25	Run 2	-7883.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.01049, 200.0, 0.91716, 12.12898, 12.78563, 9.25832, 0.00e+00, 7.80018, 0.20345, 0.0039, 200.0, 200.0, 0.00e+00, 12.88506, 0.00e+00, 0, 0.3304, 0.00438)	9022.178852134737
output_full_2het_group1-group2_process6_05-6-25	Run 1	-9404.56	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.96877, 15.96652, 0.37161, 0.06165, 200.0, 3.60515, 15.0, 0.00e+00, 1.3852, 1.64943, 16.98516, 19.95845, 4.12047, 0, 2.913, 0.00e+00, 0.00931, 0.5012)	6785.804700226955
output_full_2het_group1-group2_process6_05-6-25	Run 4	-9635.83	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.93593, 1.00594, 0.83862, 0.0335, 0.99923, 15.0, 6.44091, 0.00e+00, 8.58062, 0.3577, 3.25883, 4.36706, 0.00e+00, 2.79827, 0.00e+00, 3.12776, 0.00016, 0.26799)	34045.365341364435
output_full_2het_group1-group2_process6_05-6-25	Run 3	-10006.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.34856, 7.93401, 1.15364, 0.84484, 200.0, 2.04395, 0.18422, 0.00e+00, 0.96, 1.89802, 26.58383, 20.39075, 0.00e+00, 0.00e+00, 0.00e+00, 3.63846, 0.13246, 0.38327)	6351.01496789657
output_full_2het_group1-group3_process5_05-6-25	Run 2	-6513.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.76735, 0.12794, 3.33087, 0.00e+00, 3.56265, 5.8585, 0.00e+00, 0.26081, 3.28178, 4.25996, 0.47427, 10.41802, 0.00e+00, 15.0, 0.99155, 0.51591)	36540.07659489136
output_full_2het_group1-group3_process5_05-6-25	Run 4	-7191.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.96387, 0.0106, 0.98974, 0.35045, 200.0, 15.0, 0.00e+00, 0.00e+00, 2.18301, 0.37172, 8.21302, 7.04151, 0.00e+00, 1.27758, 0.00e+00, 1.79374, 0.31882, 0.2439)	16259.523434626499
output_full_2het_group1-group3_process5_05-6-25	Run 1	-7394.97	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.71364, 0.01, 1.75041, 0.26906, 81.55763, 0.00e+00, 7.60709, 1.49122, 0.03386, 0.59904, 8.07343, 6.62493, 0.00e+00, 0.27108, 6.67599, 0.00e+00, 0.99258, 0.70877)	19628.826984719384
output_full_2het_group1-group3_process5_05-6-25	Run 3	-7443.43	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 60.81404, 0.96728, 2.8272, 89.84094, 0.5389, 0.19976, 0.07112, 0.94211, 0.83903, 17.27377, 18.31192, 0.00e+00, 3.63066, 0.00e+00, 1.0288, 0.16536, 0.52459)	7341.273899326608
output_full_2het_group1-group3_process5_05-6-25	Run 5	-8470.50	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.14195, 200.0, 0.44912, 6.25524, 3.41259, 0.17038, 0.00e+00, 0.001, 5.35133, 0.03044, 3.22294, 200.0, 13.43647, 0.00e+00, 0.00e+00, 1.17974, 0.13354, 0.37013)	25060.18442887788
output_full_2het_group2-group4_process8_05-6-25	Run 1	-5023.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.47191, 11.09583, 2.06536, 23.44945, 63.56175, 0.00e+00, 10.58552, 0.00e+00, 4.03408, 0.01064, 3.70579, 1.58711, 0.37642, 15.0, 0.20957, 12.72899, 0.60393, 0.41492)	5291.404432656351
output_full_2het_group2-group4_process8_05-6-25	Run 2	-5036.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.02283, 11.92846, 1.78525, 25.94442, 43.64853, 8.32254, 0.00e+00, 4.4942, 0.00e+00, 0.00973, 2.82111, 2.38739, 15.0, 0.00e+00, 13.22587, 0.00e+00, 0.37818, 0.61182)	5959.934819306272
output_full_2het_group2-group4_process8_05-6-25	Run 4	-5278.27	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.77279, 20.01578, 1.54796, 25.98712, 25.3847, 5.94633, 0.00e+00, 5.37414, 0.00e+00, 0.01258, 3.33457, 200.0, 15.0, 0.76027, 12.93594, 0.00e+00, 0.33231, 0.53729)	6770.352210304303
output_full_2het_group2-group4_process8_05-6-25	Run 7	-8247.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.06121, 0.3849, 0.59824, 0.99998, 5.13984, 0.00e+00, 1.64973, 0.00e+00, 1.6831, 11.62156, 19.94348, 3.57294, 0.00e+00, 1.32539, 0.00e+00, 0.99942, 0.56847)	10316.465141418597
output_full_2het_group2-group4_process8_05-6-25	Run 6	-8274.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.20967, 2.62123, 0.70895, 5.69428, 0.00e+00, 3.4077, 2.52217, 0.00e+00, 3.60638, 28.09316, 44.43361, 0.00e+00, 1.43719, 0.00e+00, 0.63779, 0.07801, 0.44507)	4539.318019451227
output_full_2het_group2-group3_process4_05-6-25	Run 3	-5035.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(8.3694, 10.71178, 1.50693, 25.22537, 22.29392, 5.80638, 0.00e+00, 6.15397, 0.001, 0.01564, 8.38446, 17.92204, 0.00e+00, 10.7069, 0.00e+00, 11.97487, 0.36531, 0.31282)	6289.597165062208
output_full_2het_group2-group3_process4_05-6-25	Run 2	-5531.62	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(33.14191, 5.86821, 1.57183, 14.33982, 46.03388, 0.00e+00, 8.65209, 0.00e+00, 4.1541, 0.00902, 200.0, 1.0, 0.00e+00, 12.96865, 0.00e+00, 15.0, 0.51393, 0.25753)	6198.219339166511
output_full_2het_group2-group3_process4_05-6-25	Run 8	-7077.81	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.32843, 3.41301, 0.17315, 4.58002, 1.8418, 0, 8.87883, 1.21393, 10.63697, 10.70102, 6.00979, 0.00e+00, 4.13801, 0.19218, 0.24977, 0.563)	12753.014511668283
output_full_2het_group2-group3_process4_05-6-25	Run 1	-7822.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.58567, 0.02345, 0.0032, 0.34497, 0.01044, 6.95266, 4.3232, 0.00e+00, 0.00e+00, 2.31566, 16.68668, 16.73498, 2.6298, 0.001, 1.81124, 0.10761, 1.0, 0.60235)	7777.728250537961
output_full_2het_group2-group3_process4_05-6-25	Run 6	-7956.40	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.56349, 0.98732, 1.76857, 6.31511, 0.95385, 0.00094, 3.41084, 6.66811, 5.36e-06, 2.67716, 24.75572, 26.7749, 1.9506, 0.02001, 1.80596, 0.03322, 0.7981, 0.60344)	5398.849498485757
output_full_2het_group2-group4_process1_05-6-25	Run 2	-1693.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99833, 52.74584, 2.44665, 27.4169, 13.84634, 0.00e+00, 0.00e+00, 0.36432, 0.00e+00, 4.96659, 0.99916, 200.0, 0.01987, 15.0, 0.00e+00, 7.49302, 0.79344, 0.28669)	0.04458884733779333
output_full_2het_group2-group4_process1_05-6-25	Run 6	-5005.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.9628, 13.29957, 1.83536, 28.61435, 38.57116, 7.57655, 0.00e+00, 5.05356, 0, 0.01008, 2.5021, 4.0847, 0, 15.0, 0.00e+00, 12.98463, 0.36161, 0.37801)	5831.328301698896
output_full_2het_group2-group4_process1_05-6-25	Run 7	-5227.96	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.17197, 16.85304, 1.69484, 26.63733, 29.76779, 0.00e+00, 6.64354, 0.001, 5.27503, 0.07439, 14.58667, 48.66857, 0.13679, 2.82369, 0.00e+00, 2.12859, 0.66776, 0.45188)	6136.980576222384
output_full_2het_group2-group4_process1_05-6-25	Run 8	-5837.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(8.48456, 10.63432, 2.02031, 20.13834, 73.93251, 13.8519, 0.00e+00, 4.95162, 0.00e+00, 0.0032, 1.07053, 0.38907, 15.0, 3.67456, 14.65615, 14.31848, 0.49077, 1.0)	5383.432873151872
output_full_2het_group2-group4_process1_05-6-25	Run 4	-6347.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.82926, 2.688, 0.90577, 4.43966, 200.0, 0.00e+00, 0.24761, 0.23818, 4.12136, 2.01673, 24.06192, 33.60916, 6.71474, 0.061, 3.27274, 0.00e+00, 1.0, 0.43518)	5689.180722998356
output_full_2het_group3-group4_process5_05-6-25	Run 6	-6594.57	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 1.0, 0.41606, 0.99999, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.6598, 2.14516, 14.14799, 25.55077, 0.21251, 3.73458, 0.001, 1.75456, 0.00e+00, 0.38127)	7610.954020134875
output_full_2het_group3-group4_process5_05-6-25	Run 5	-7226.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 200.0, 0.01164, 0.01657, 5.37408, 0.00e+00, 0.00e+00, 0.00e+00, 0.00075, 2.33304, 11.67291, 22.08461, 4.23329, 0.25893, 2.45682, 0.001, 1.0, 0.61364)	8702.089182192869
output_full_2het_group3-group4_process5_05-6-25	Run 8	-7449.50	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.23435, 0.65211, 2.53149, 0.90306, 2.15133, 3.39074, 0.00e+00, 0.00e+00, 1.25779, 8.72922, 13.96337, 0.00e+00, 4.04292, 0.12065, 1.56791, 0.00809, 0.26811)	13660.390458311203
output_full_2het_group3-group4_process5_05-6-25	Run 3	-7450.30	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.94518, 0.01, 9.48803, 1.0, 200.0, 2.15756, 0.00e+00, 0.00e+00, 1.59886, 0.28558, 9.40182, 11.84802, 3.43751, 0.00e+00, 0.00e+00, 0.00e+00, 0.15375, 0.89574)	8578.625097604892
output_full_2het_group3-group4_process5_05-6-25	Run 7	-7885.48	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.58147, 2.94045, 16.63993, 0.35795, 15.0, 2.14342, 0.00e+00, 0.58341, 6.40191, 11.75638, 9.87149, 0.00e+00, 3.00706, 0.00e+00, 0.35153, 0.65257)	16907.638898330082
