Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_het_group4-Amil_process7_30-5-25	Run 4	-8580.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.80205, 100.0, 1.27615, 13.66307, 5.20427, 0.34713, 3.21813, 0.01367, 16.47876, 25.50565, 8.63519, 10.0, 0.63081, 0.60667)	19127.142682989186
output_full_het_group4-Amil_process7_30-5-25	Run 6	-13471.19	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 17.32765, 10.0, 0.17161, 100.0, 0.75559, 1.14273, 1.08729, 10.66722, 4.12237, 0.33754, 1.35747, 8e-05, 0.38042)	23683.47968503042
output_full_het_group1-group3_process1_30-5-25	Run 7	-6392.06	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.64761, 100.0, 1.25388, 15.27628, 12.99916, 0.00e+00, 1.1344, 0.0253, 13.10059, 100.0, 9.80313, 4.36388, 0.24275, 0.42186)	8865.983020809059
output_full_het_group1-group3_process1_30-5-25	Run 5	-6509.27	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.56606, 100.0, 1.15895, 13.19708, 12.04909, 0.00e+00, 1.21656, 0.02564, 16.938, 100.0, 10.0, 3.69357, 0.21541, 0.43085)	9650.543402926822
output_full_het_group1-group3_process1_30-5-25	Run 1	-6682.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.25429, 67.19675, 1.16936, 15.99718, 18.34915, 1.13789, 0.05077, 0.02908, 100.0, 51.06148, 4.75959, 10.0, 0.60397, 0.41881)	7172.686489322647
output_full_het_group1-group3_process1_30-5-25	Run 2	-7755.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.74411, 1.79123, 100.0, 0.29518, 1.14814, 0.7544, 13.04819, 14.85183, 4.0636, 1.43241, 0.001, 0.51052)	9145.616012786786
output_full_het_group1-group3_process1_30-5-25	Run 6	-7778.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.74579, 1.73348, 100.0, 0.32898, 1.18202, 0.88455, 13.79748, 16.86329, 4.51917, 1.51862, 0.00254, 0.51981)	8535.199844251814
output_full_het_group2-Amil_process8_30-5-25	Run 1	-1370.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.74131, 42.71479, 1.04334, 11.35208, 5.40695, 1.88957, 5.29984, 5.03829, 10.17605, 89.5235, 10.0, 10.0, 0.72044, 0.81086)	364.40336237960713
output_full_het_group2-Amil_process8_30-5-25	Run 3	-7757.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.83029, 100.0, 1.13251, 11.54358, 5.38556, 0.04103, 0.001, 0.09233, 18.3605, 8.6137, 1.80832, 10.0, 0.4104, 0.58968)	16269.379303820791
output_full_het_group2-Amil_process8_30-5-25	Run 7	-11873.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.16056, 100.0, 0.48331, 1.0, 8.79755, 0.13089, 0.40602, 0.67813, 9.18353, 4.04124, 0.37272, 2.01191, 0.00759, 0.43427)	24102.28942175569
output_full_het_group2-Amil_process8_30-5-25	Run 2	-12069.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.23136, 100.0, 1.34133, 3.80003, 6.92669, 0.13861, 0.26664, 1.25591, 20.15316, 10.59294, 4.216, 9.99999, 0.05735, 0.69477)	11328.940158256122
output_full_het_group2-Amil_process8_30-5-25	Run 6	-12358.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.10151, 100.0, 0.44039, 0.99999, 100.0, 0.43847, 0.76662, 0.8116, 9.83515, 4.76884, 3.23354, 6.88628, 0.05536, 0.65083)	21233.90408231896
output_full_het_group1-group3_process3_30-5-25	Run 2	-6633.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.13652, 82.91028, 1.26986, 16.23144, 17.19206, 0.59235, 0.81812, 0.0191, 100.0, 100.0, 8.78152, 10.0, 0.53923, 0.42567)	7206.333808117321
output_full_het_group1-group3_process3_30-5-25	Run 5	-7158.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.60039, 28.10709, 1.03901, 14.96979, 20.83703, 6.07221, 2.43423, 0.01034, 100.0, 2.96949, 10.0, 10.0, 0.62938, 0.2965)	7880.655617582168
output_full_het_group1-group3_process3_30-5-25	Run 1	-7507.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.86903, 100.0, 1.28764, 35.70036, 16.6111, 8.90466, 9.29581, 0.00612, 0.75849, 39.86135, 9.51397, 10.0, 0.5835, 0.00e+00)	6610.687752450325
output_full_het_group1-group3_process3_30-5-25	Run 4	-8038.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.59506, 0.99984, 100.0, 0.5381, 1.51236, 0.92858, 12.73447, 16.0617, 4.99633, 2.34827, 0.00119, 0.51652)	9289.483885899353
output_full_het_group1-group3_process3_30-5-25	Run 3	-8060.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.66539, 0.99999, 100.0, 0.44179, 1.36057, 0.99943, 13.04742, 17.41902, 3.76791, 1.29234, 0.00051, 0.49191)	8655.65769860638
output_full_het_group2-group4_process2_30-5-25	Run 2	-5035.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.89882, 14.45322, 1.77329, 26.28167, 35.38887, 7.22626, 5.00492, 0.01713, 5.67572, 10.49586, 10.0, 7.84977, 0.64872, 0.41531)	5976.795761119952
output_full_het_group2-group4_process2_30-5-25	Run 5	-5168.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.45904, 15.79153, 1.61624, 24.5794, 29.80157, 6.79521, 4.88366, 0.01786, 6.10021, 33.19337, 10.0, 7.67107, 0.66003, 0.42875)	6472.847638244138
output_full_het_group2-group4_process2_30-5-25	Run 7	-8078.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.42611, 0.69476, 0.70677, 5.27424, 3.31913, 0.36331, 1.92736, 16.54671, 24.65827, 3.02677, 1.6628, 0.001, 0.46166)	7986.738665666212
output_full_het_group2-group4_process2_30-5-25	Run 6	-8134.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(99.12217, 0.02351, 0.28721, 0.24971, 0.7558, 9.99118, 1.6395, 1.03782, 7.62923, 11.73742, 4.87882, 2.59275, 0.00049, 0.42981)	16627.23255748886
output_full_het_group2-group4_process2_30-5-25	Run 8	-9183.61	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 100.0, 1.58878, 29.19434, 14.96272, 0.001, 2.29712, 0.02496, 2.08123, 100.0, 10.0, 4.13107, 0.37381, 0.38386)	9054.347091516926
output_full_het_group3-group4_process8_30-5-25	Run 8	-4813.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.86903, 15.88826, 1.48486, 16.92336, 33.31719, 10.0, 4.94327, 0.01737, 3.71717, 5.91887, 10.0, 3.35808, 0.48718, 0.001)	7158.035348200113
output_full_het_group3-group4_process8_30-5-25	Run 1	-8121.18	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.03528, 0.17022, 1.0, 0.40022, 9.04743, 4.26919, 1.47885, 8.63085, 15.05935, 2.95058, 1.19452, 0.00e+00, 0.20718)	12805.17172485174
output_full_het_group3-group4_process8_30-5-25	Run 2	-8155.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99844, 0.09523, 0.17505, 1.0002, 0.9991, 9.71894, 2.4813, 1.32195, 7.0695, 15.39641, 4.37989, 0.99148, 0.00e+00, 0.22179)	13919.617633176424
output_full_het_group3-group4_process8_30-5-25	Run 5	-8170.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(14.70362, 0.10519, 0.2053, 1.00004, 0.99976, 7.48281, 3.04201, 1.58966, 8.44734, 18.37613, 3.57252, 0.8109, 0.00e+00, 0.21921)	11635.926417002951
output_full_het_group3-group4_process8_30-5-25	Run 4	-8250.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02384, 0.01, 0.62606, 0.74464, 100.0, 0.00e+00, 9.57137, 0.68335, 4.32692, 8.46039, 7.47204, 2.17726, 0.00e+00, 0.24854)	23665.009980575865
output_full_het_group1-group3_process7_30-5-25	Run 4	-6202.29	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.94714, 68.49029, 1.52201, 20.48143, 16.21708, 0.001, 0.82543, 0.03669, 9.59628, 100.0, 7.1924, 4.20384, 0.31986, 0.40017)	7073.01229237487
output_full_het_group1-group3_process7_30-5-25	Run 2	-6488.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.57827, 39.89204, 1.1553, 13.32056, 13.15326, 0.00e+00, 1.21527, 0.02679, 16.56708, 22.86382, 9.81076, 3.70777, 0.22949, 0.42617)	9567.88566935203
output_full_het_group1-group3_process7_30-5-25	Run 1	-7711.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 1.33911, 2.62623, 100.0, 0.14168, 0.60998, 1.02458, 20.0963, 21.31045, 1.51242, 0.44858, 0.001, 0.44719)	6061.349881361157
output_full_het_group1-group3_process7_30-5-25	Run 8	-8052.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.49091, 0.99799, 100.0, 0.57049, 1.89446, 0.80874, 11.08026, 13.63493, 6.34297, 3.28492, 0.00e+00, 0.51688)	10744.654086239923
output_full_het_group1-group3_process7_30-5-25	Run 5	-8065.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.68457, 1.0, 100.0, 0.41431, 1.29651, 0.9979, 13.40191, 16.97745, 2.91894, 1.19307, 0.00e+00, 0.47007)	8614.180505278091
output_full_het_group2-Amil_process5_30-5-25	Run 8	-1372.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.1249, 1.49911, 0.99719, 6.33206, 2.66713, 0.00e+00, 3.127, 7.48779, 14.65373, 28.13088, 10.0, 10.0, 0.23071, 0.62654)	2694.158653938039
output_full_het_group2-Amil_process5_30-5-25	Run 3	-6934.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.92909, 99.94732, 1.48821, 14.86688, 6.20338, 0.02007, 0.04632, 0.09822, 18.59205, 12.31127, 1.54178, 9.6582, 0.1988, 0.5913)	13364.140376879111
output_full_het_group2-Amil_process5_30-5-25	Run 7	-7035.44	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.98948, 18.85532, 1.45883, 14.90528, 6.6068, 0.01412, 0.03986, 0.09655, 16.84119, 8.05645, 1.49624, 9.99931, 0.10876, 0.58027)	13649.06073586007
output_full_het_group2-Amil_process5_30-5-25	Run 1	-7952.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.5611, 100.0, 0.93484, 10.45774, 4.2223, 0.01914, 0.04557, 0.23208, 12.11042, 6.36733, 0.46769, 4.30767, 0.00029, 0.50156)	18499.22693951129
output_full_het_group2-Amil_process5_30-5-25	Run 5	-7992.29	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.76514, 100.0, 1.16964, 12.30225, 5.17594, 0.001, 0.0387, 0.238, 14.65976, 7.31169, 0.56018, 3.5959, 0.00e+00, 0.49502)	15529.257512361048
output_full_het_group1-group4_process5_30-5-25	Run 3	-1667.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.96857, 0.39932, 0.29974, 4.11138, 0.87003, 2.72318, 0.34941, 5.56764, 100.0, 100.0, 10.0, 10.0, 0.65993, 0.27101)	0.03841254306951863
output_full_het_group1-group4_process5_30-5-25	Run 5	-6727.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.59833, 100.0, 1.11527, 12.23791, 14.70315, 0.0781, 1.28964, 0.01705, 31.326, 59.8618, 10.0, 6.7985, 0.26443, 0.41294)	10601.322166263606
output_full_het_group1-group4_process5_30-5-25	Run 1	-7011.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.71868, 100.0, 1.12207, 13.71399, 20.02727, 0.05334, 0.1209, 0.29597, 18.71032, 16.49001, 0.70855, 3.2905, 0.22398, 0.31945)	8533.336794878272
output_full_het_group1-group4_process5_30-5-25	Run 2	-12509.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 9.80824, 0.08322, 3.2032, 100.0, 6.76138, 0.53549, 2.26697, 11.33131, 32.67733, 3.72857, 0, 0.00e+00, 0.43464)	7300.362104250329
output_full_het_group1-group4_process5_30-5-25	Run 4	-12935.87	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.13379, 100.0, 0.00298, 0.01091, 100.0, 10.0, 10.0, 1.76518, 9.06806, 22.68591, 4.03451, 0.68243, 7e-05, 0.43779)	9492.354996600188
output_full_het_group1-group2_process4_30-5-25	Run 4	-6073.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.75891, 14.44936, 1.4792, 20.8559, 33.19477, 8.36756, 6.07244, 0.01871, 11.74007, 4.05411, 7.94342, 10.0, 0.69295, 0.39844)	5733.534021510018
output_full_het_group1-group2_process4_30-5-25	Run 8	-6282.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.84674, 100.0, 1.16924, 21.83488, 13.44585, 0.001, 0.13486, 0.37535, 18.42115, 18.8806, 0.51899, 2.38281, 0.12627, 0.30583)	6894.810935048154
output_full_het_group1-group2_process4_30-5-25	Run 5	-6998.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.16532, 100.0, 0.84494, 2.66538, 100.0, 0.2405, 0.92386, 0.89476, 18.10441, 17.3107, 9.15989, 4.49118, 0.01174, 0.58411)	7307.162098612874
output_full_het_group1-group2_process4_30-5-25	Run 3	-7296.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.48107, 1.0, 100.0, 0.57207, 1.83265, 0.78248, 11.7812, 13.5383, 10.0, 5.69771, 0.001, 0.56121)	10276.395511987674
output_full_het_group1-group2_process4_30-5-25	Run 7	-8495.39	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.9024, 100.0, 1.84513, 0.27314, 100.0, 0.97905, 2.13619, 1.28826, 14.04833, 18.41811, 3.16281, 1.93059, 0.00e+00, 0.49192)	7831.545021215896
output_full_het_group2-group3_process6_30-5-25	Run 6	-5021.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.82558, 10.28185, 1.49318, 25.82602, 23.83245, 6.3847, 6.4795, 0.01727, 6.6153, 9.67857, 9.97653, 10.0, 0.6244, 0.29955)	6309.254678554319
output_full_het_group2-group3_process6_30-5-25	Run 2	-5072.50	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.36685, 12.31913, 2.05755, 35.76218, 29.98269, 0.80749, 1.49483, 0.01979, 5.73922, 9.89244, 9.79674, 9.99961, 0.59744, 0.28741)	4888.435251597158
output_full_het_group2-group3_process6_30-5-25	Run 7	-6397.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.20677, 68.2299, 1.33064, 19.73511, 17.45524, 0.91936, 9.35e-14, 0.02998, 22.77841, 100.0, 5.75346, 9.99999, 0.53042, 0.3132)	6951.562340508117
output_full_het_group2-group3_process6_30-5-25	Run 4	-8399.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.05281, 0.3513, 0.49025, 1.78634, 7.26508, 3.03861, 1.65929, 14.31962, 14.61884, 2.32273, 2.30146, 0.00053, 0.35313)	9438.048221054114
output_full_het_group2-group3_process6_30-5-25	Run 8	-8402.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(99.58222, 100.0, 0.85791, 1.11894, 3.59165, 2.14722, 1.09507, 4.29462, 36.31792, 37.0135, 0.68621, 0.69823, 0.00e+00, 0.31344)	3701.0495115439267
output_full_het_group3-group4_process3_30-5-25	Run 2	-4515.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.3982, 16.38285, 1.79346, 21.66528, 38.04149, 9.75699, 5.93024, 0.02723, 4.8162, 9.06489, 10.0, 3.81598, 0.54131, 0.17556)	6086.3380899190715
output_full_het_group3-group4_process3_30-5-25	Run 1	-4783.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.71008, 37.37587, 1.31832, 17.37234, 21.1874, 4.42025, 3.44849, 0.02505, 5.26041, 100.0, 10.0, 3.48715, 0.53151, 0.17171)	7931.152827086013
output_full_het_group3-group4_process3_30-5-25	Run 7	-8189.94	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.1152, 0.39666, 1.0, 1.15569, 4.59091, 2.67234, 2.29153, 12.22159, 25.3003, 2.27339, 0.62023, 0.00e+00, 0.21162)	8241.3226446614
output_full_het_group3-group4_process3_30-5-25	Run 8	-8411.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.63763, 100.0, 1.28236, 13.87411, 21.09676, 1.66197, 0.76198, 0.00e+00, 0.9092, 0.03288, 2.91535, 0.00e+00, 0.20016, 0.10868)	7979.875866027583
output_full_het_group3-group4_process3_30-5-25	Run 3	-8475.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.3243, 100.0, 1.12706, 11.29716, 19.97369, 2.48304, 0.717, 0.00e+00, 3.54026, 1.17903, 0.00e+00, 0.00e+00, 0.21667, 0.39579)	8855.675859027226
output_full_het_group3-Amil_process6_30-5-25	Run 5	-1388.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.38804, 6.97836, 0.78302, 0.17146, 24.4771, 0.31491, 2.80551, 5.02596, 16.06188, 100.0, 9.76762, 10.0, 0.78758, 0.995)	747.1957094928142
output_full_het_group3-Amil_process6_30-5-25	Run 1	-1388.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.33024, 78.85513, 0.81672, 8.71275, 0.18756, 0.00e+00, 2.5605, 4.81421, 49.63987, 100.0, 9.04098, 9.73809, 0.17526, 0.2806)	--
output_full_het_group3-Amil_process6_30-5-25	Run 2	-1398.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.43754, 88.44054, 0.83475, 36.46128, 3.77311, 0.25042, 0.44492, 6.8655, 100.0, 100.0, 10.0, 10.0, 0.45187, 0.98438)	0.08415546197529901
output_full_het_group3-Amil_process6_30-5-25	Run 8	-7488.07	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.77309, 100.0, 1.25155, 13.05485, 5.16026, 0.01924, 0.05973, 0.14442, 13.56044, 7.81409, 0.93987, 6.65882, 0.10932, 0.55892)	16372.774024774248
output_full_het_group3-Amil_process6_30-5-25	Run 3	-8269.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.94256, 100.0, 1.25622, 13.5487, 5.82004, 0.04656, 0.001, 0.08628, 13.43042, 6.41826, 1.66532, 10.0, 0.58705, 0.55774)	16019.592275551606
