Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_het_group1-group4_process3_02-7-25	Run 4	-10106.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.79615, 200.0, 1.07404, 13.112, 17.65797, 0.58999, 0.60028, 0.00e+00, 1.00392, 0.09614, 0.00e+00, 0.00e+00, 0.17921, 0.79525)	9074.234730876004
output_proj_het_group1-group3_process2_02-7-25	Run 4	-7760.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 200.0, 1.18512, 2.37717, 200.0, 0.20069, 0.67789, 1.11932, 20.09321, 20.6317, 2.00488, 0.77112, 0.00034, 0.48134)	6198.312210290762
output_proj_het_group1-group3_process2_02-7-25	Run 3	-8113.91	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 200.0, 0.71446, 1.0, 200.0, 0.40933, 1.16534, 1.12087, 14.46413, 18.17206, 2.50144, 1.06498, 0.00e+00, 0.46149)	7933.236670684743
output_proj_het_group1-group3_process2_02-7-25	Run 2	-8586.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.2845, 200.0, 0.65561, 15.21154, 6.56689, 0.16269, 1.10643, 0.15076, 8.62081, 9.22422, 0.001, 9.99999, 0.14106, 0.42315)	13985.648145292887
output_proj_het_group1-group3_process2_02-7-25	Run 1	-9715.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.25543, 0.24911, 0.59481, 0.08602, 9.67814, 10.0, 0.001, 0.57822, 7.67213, 9.65635, 4.53777, 2.20167, 0.00e+00, 0.45876)	15898.3039550634
output_proj_het_group3-group4_process3_02-7-25	Run 6	-8295.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.41058, 1.13752, 3.55501, 16.65858, 3.89954, 0.00e+00, 0.01101, 200.0, 1.65166, 10.0, 6.43777, 0.08104, 0.00074)	17026.068739119666
output_proj_het_group3-group4_process3_02-7-25	Run 5	-8326.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(186.5777, 0.03969, 0.15501, 0.97349, 0.99921, 10.0, 8.19755, 1.90229, 8.94992, 21.5567, 3.22152, 0.57716, 0.00e+00, 0.21375)	10127.294987693607
output_proj_het_group3-group4_process3_02-7-25	Run 4	-8349.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.88023, 0.05156, 0.09365, 1.05828, 0.90243, 8.88102, 9.0257, 2.13909, 10.96282, 21.15694, 2.53017, 0.68834, 0.00e+00, 0.21325)	9347.43988250785
output_proj_het_group3-group4_process3_02-7-25	Run 1	-8350.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.69246, 0.02939, 0.03827, 1.04196, 200.0, 10.0, 9.54535, 1.86796, 9.17246, 18.7512, 2.71445, 0.62942, 0.00e+00, 0.1861)	10734.85729456906
output_proj_het_group4-Amil_process7_02-7-25	Run 3	-6813.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.89495, 200.0, 1.53038, 16.49094, 5.4468, 0.0261, 0.09442, 0.09761, 17.63399, 7.76057, 1.4379, 10.0, 0.25806, 0.57771)	15718.358431346296
output_proj_het_group4-Amil_process7_02-7-25	Run 2	-8321.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.04661, 200.0, 1.51725, 19.99189, 6.17011, 0.7565, 9.39858, 0.01341, 2.61657, 4.52792, 8.9104, 10.0, 0.6654, 0.59512)	16143.026586602926
output_proj_het_group4-Amil_process7_02-7-25	Run 6	-9877.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.54882, 200.0, 0.98216, 14.32087, 4.24702, 1.95e-21, 10.0, 0.00933, 1.0, 0.99999, 10.0, 10.0, 0.54253, 0.55921)	26086.676006120677
output_proj_het_group4-Amil_process6_02-7-25	Run 3	-7175.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.75861, 200.0, 1.30089, 14.91206, 4.57423, 0.01611, 0.06813, 0.20733, 16.17819, 6.72301, 0.5708, 4.63296, 0.02584, 0.5098)	17365.248781733248
output_proj_het_group4-Amil_process6_02-7-25	Run 6	-7262.89	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.67191, 200.0, 1.1287, 13.59149, 4.08615, 0.03117, 0.12157, 0.13672, 13.15871, 6.20108, 0.91467, 7.48241, 0.29246, 0.54601)	19876.370038769517
output_proj_het_group4-Amil_process6_02-7-25	Run 8	-8181.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.10725, 98.82046, 1.48935, 17.25376, 6.31118, 2.00807, 9.74369, 0.01597, 8.29034, 8.44376, 7.45015, 9.6949, 0.72361, 0.60055)	15831.758256309218
output_proj_het_group4-Amil_process6_02-7-25	Run 2	-8240.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00002, 200.0, 1.42856, 18.69252, 5.896, 1.57334, 10.0, 0.01269, 2.81058, 8.71835, 9.58055, 10.0, 0.69392, 0.60482)	16573.189949232317
output_proj_het_group1-group2_process7_02-7-25	Run 4	-5683.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.57385, 14.38612, 2.0523, 32.82016, 31.42617, 0.03789, 0.08346, 0.09877, 17.62229, 16.6836, 2.19519, 9.99955, 0.17433, 0.47632)	4666.020334106357
output_proj_het_group1-group2_process7_02-7-25	Run 2	-6106.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.50741, 133.1519, 1.18944, 22.24882, 16.6282, 7.48981, 6.50644, 0.01969, 5.50293, 200.0, 7.89933, 10.0, 0.71106, 0.42424)	6751.46677544259
output_proj_het_group1-group2_process7_02-7-25	Run 3	-7357.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 200.0, 0.4592, 0.97909, 200.0, 0.58065, 1.85887, 0.79898, 11.58454, 13.12967, 7.96935, 5.2768, 0.00e+00, 0.53894)	10365.898819109603
output_proj_het_group1-group2_process7_02-7-25	Run 1	-8789.50	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(30.25197, 200.0, 0.97049, 0.1094, 200.0, 3.23242, 4.05668, 1.04098, 10.40103, 13.88696, 3.6769, 2.61011, 0.00e+00, 0.48184)	10539.953534151915
output_proj_het_group2-group3_process3_02-7-25	Run 7	-4919.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.37756, 10.44131, 1.66313, 27.93343, 26.44567, 5.99098, 6.15154, 0.01921, 6.87458, 9.7767, 9.76691, 10.0, 0.64561, 0.29761)	5782.909663274617
output_proj_het_group2-group3_process3_02-7-25	Run 3	-5028.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.72413, 9.37325, 2.00235, 36.56931, 34.00247, 0.02542, 0.0367, 0.07969, 12.67031, 12.56793, 5.1712, 6.19394, 1e-05, 0.34254)	4914.739611688836
output_proj_het_group2-group3_process3_02-7-25	Run 1	-5083.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.85833, 8.58042, 1.84697, 32.84586, 30.61014, 0.03493, 0.05064, 0.0796, 13.05133, 15.75439, 6.07114, 6.23177, 0.00015, 0.38977)	5298.615598841982
output_proj_het_group2-group3_process3_02-7-25	Run 6	-5664.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.19477, 200.0, 1.66034, 58.24127, 13.42442, 4.18688, 7.82573, 0.01139, 1.0, 200.0, 10.0, 10.0, 0.4899, 0.21061)	5899.597116873615
output_proj_het_group2-group3_process3_02-7-25	Run 5	-8503.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(200.0, 0.02969, 0.24475, 1.00002, 0.9098, 7.33834, 4.05906, 1.66962, 14.34212, 13.97747, 2.3127, 2.47475, 0.00207, 0.35662)	9533.25599580579
output_proj_het_group1-Amil_process3_02-7-25	Run 2	-7230.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.32369, 200.0, 0.6451, 6.08667, 4.19974, 0.01749, 0.11777, 0.09341, 12.2419, 4.22317, 1.10576, 10.0, 0.14524, 0.57673)	24279.03162313737
output_proj_het_group1-Amil_process3_02-7-25	Run 8	-7589.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.24794, 200.0, 0.51107, 5.00072, 3.63441, 0.03053, 0.19168, 0.11344, 9.23316, 3.92257, 0.87699, 8.94431, 0.2759, 0.56766)	28182.136342485555
output_proj_het_group1-Amil_process3_02-7-25	Run 4	-7894.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29333, 200.0, 0.5698, 5.28827, 4.10061, 0.001, 0.20759, 0.15034, 9.844, 4.08572, 0.67339, 5.68486, 0.37054, 0.52267)	25519.235656570247
output_proj_het_group1-Amil_process3_02-7-25	Run 3	-9930.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.14763, 200.0, 0.44141, 0.4657, 4.66459, 6.74e-16, 1.43596, 0.41173, 6.08996, 3.34457, 0.45932, 2.35929, 0.17658, 0.45304)	32365.32554790975
output_proj_het_group2-group3_process5_25-7-25	Run 2	-3113.23	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.36643, 3.04636, 1.51146, 21.92364, 300.0, 0.10527, 0.16753, 1.2163, 28.34421, 25.86065, 4.90937, 2.068, 0.00e+00, 0.46544)	4877.340075054509
output_proj_het_group2-group3_process5_25-7-25	Run 6	-3705.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.63034, 1.41593, 0.96761, 10.19867, 300.0, 0.20874, 0.42408, 2.01594, 26.13632, 26.46661, 2.01328, 1.36514, 0.00e+00, 0.40088)	5246.664768634926
output_proj_het_group2-group3_process5_25-7-25	Run 7	-4101.06	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.86867, 0.13666, 0.44488, 0.48424, 2.09421, 6.26302, 1.84575, 1.67407, 14.97138, 15.13998, 2.66437, 2.71282, 0.00053, 0.38064)	9180.498253562095
output_proj_het_group2-group3_process5_25-7-25	Run 8	-4169.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05655, 300.0, 0.26862, 0.70274, 0.36495, 3.09355, 12.33495, 1.26385, 10.55958, 10.6328, 3.19766, 3.47621, 0.00e+00, 0.36706)	12815.748263705816
output_proj_het_group2-group3_process5_25-7-25	Run 1	-4640.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.74039, 0.02198, 0.00188, 0.026, 300.0, 0.00e+00, 15.0, 2.61834, 19.08554, 18.56205, 1.21534, 1.48385, 0.00e+00, 0.32695)	6897.514264199019
output_proj_het_group2-group3_process5_25-7-25	Run 4	-4641.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.09673, 0.04022, 0.00701, 300.0, 300.0, 3.50e-22, 15.0, 2.72871, 20.19688, 18.65638, 0.92011, 1.30856, 9e-05, 0.3032)	6668.2336214527
output_proj_het_group2-group3_process5_25-7-25	Run 3	-5523.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.33914, 0.95112, 3.8492, 16.93528, 4.43068, 0.00e+00, 0.01609, 300.0, 1.01921, 4.60583, 14.02859, 0.11787, 0.33731)	16904.458221567416
output_proj_het_group2-Amil_process2_25-7-25	Run 3	-4687.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.86503, 300.0, 1.58084, 11.48571, 6.78723, 0.00949, 0.0403, 0.67524, 22.49677, 10.6428, 0.21578, 1.2242, 0.00e+00, 0.48066)	11095.062942567693
output_proj_het_group2-Amil_process2_25-7-25	Run 8	-5535.13	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.55334, 300.0, 0.8283, 9.78348, 4.70895, 1.0992, 6.18315, 0.00647, 4.48679, 300.0, 15.0, 13.03941, 0.66238, 0.63307)	21919.306120807534
output_proj_het_group2-Amil_process2_25-7-25	Run 4	-7863.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 11.95223, 0.13193, 31.47734, 0.92998, 1.70719, 0.72324, 6.30595, 3.07587, 0.53293, 1.81217, 0.0003, 0.4409)	30306.295969559844
output_proj_het_group2-Amil_process2_25-7-25	Run 1	-13000.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.18231, 300.0, 0.26394, 5.93117, 1.0, 0.00e+00, 0.35262, 0.58406, 6.87084, 3.10364, 0.001, 2.86429, 0.00e+00, 0.3326)	31100.42454385197
output_proj_het_group2-group3_process7_25-7-25	Run 3	-4125.20	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.13697, 0.53763, 0.5696, 2.01851, 4.82577, 1.73911, 2.13724, 17.99715, 18.291, 1.59395, 1.63464, 0.00e+00, 0.34563)	7472.166836308984
output_proj_het_group2-group3_process7_25-7-25	Run 8	-4125.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 300.0, 0.68528, 1.0, 3.30508, 2.60365, 1.26511, 3.70653, 32.51419, 31.1319, 0.9311, 1.10913, 0.00e+00, 0.35697)	4268.682100731485
output_proj_het_group2-group3_process7_25-7-25	Run 5	-4160.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02351, 300.0, 0.5329, 1.0, 0.99984, 1.77382, 4.83446, 1.99289, 16.76298, 17.19214, 1.80312, 1.94883, 0.00017, 0.35554)	8031.339205434898
output_proj_het_group2-group3_process7_25-7-25	Run 6	-4168.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.10028, 0.42978, 0.99967, 1.35579, 3.85062, 2.34331, 2.35406, 19.20885, 19.66099, 1.51508, 1.49773, 5.59e-15, 0.34632)	6907.200209784304
output_proj_het_group2-group3_process7_25-7-25	Run 1	-4211.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.59073, 0.01, 1.4696, 3.45885, 1.0081, 0.00e+00, 4.36096, 2.91981, 25.58443, 25.57199, 1.21581, 1.35017, 0.00021, 0.36009)	5340.25170874057
output_proj_het_group2-group3_process7_25-7-25	Run 4	-4639.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.94705, 1.60427, 8.67551, 35.36468, 2.65419, 0.17203, 0.02297, 300.0, 1.53362, 4.62375, 9.63119, 0.24238, 0.319)	8506.728956297922
output_proj_het_group2-group3_process7_25-7-25	Run 2	-4647.87	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02676, 0.03089, 0.00233, 0.23138, 300.0, 15.0, 15.0, 2.46559, 17.48331, 18.05485, 1.50573, 1.51692, 0.00e+00, 0.33503)	7284.006864535485
output_proj_het_group2-group4_process8_25-7-25	Run 6	-2053.13	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.60108, 13.07824, 2.06254, 28.613, 41.41361, 0.03066, 0.01816, 0.04559, 17.31783, 23.54981, 11.66786, 9.18327, 0.05341, 0.45928)	5255.102083561407
output_proj_het_group2-group4_process8_25-7-25	Run 3	-4062.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.27011, 0.53162, 0.37145, 5.5301, 6.23439, 0.32243, 1.14745, 11.06783, 15.84519, 7.41736, 3.74718, 0.00127, 0.5067)	12466.90540244601
output_proj_het_group2-group4_process8_25-7-25	Run 2	-4065.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.09279, 0.28498, 0.19857, 1.0, 11.77883, 1.11209, 0.94608, 7.19384, 11.00324, 7.22936, 3.95612, 0.00052, 0.46975)	17847.5042142987
output_proj_het_group2-group4_process8_25-7-25	Run 1	-4086.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.01485, 0.40932, 0.39535, 1.0, 6.11267, 1.33097, 1.44154, 10.64017, 16.10007, 4.23527, 2.30754, 0.00072, 0.45627)	12037.740500994938
output_proj_het_group2-group4_process8_25-7-25	Run 7	-4357.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.10195, 1.00338, 0.74385, 1.5088, 0.29315, 2.74e-07, 9.80504, 1.24235, 8.80715, 14.33971, 4.99389, 2.47457, 0.00052, 0.45243)	13875.099542331858
output_proj_het_group2-group4_process8_25-7-25	Run 8	-4436.19	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.01, 0.41497, 0.628, 0.17911, 0.00e+00, 15.0, 0.6296, 4.28236, 7.1543, 7.34576, 3.21047, 0.00e+00, 0.42031)	27817.097274597236
output_proj_het_group2-group4_process8_25-7-25	Run 5	-8575.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.07714, 300.0, 0.32338, 7.43257, 1.0, 0.00e+00, 13.78424, 0.03151, 0.84909, 300.0, 15.0, 0.51251, 0.0525, 0.43368)	52473.75903249509
output_proj_het_group3-group4_process7_25-7-25	Run 7	-1761.29	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.44766, 12.17815, 1.84475, 16.80371, 55.38959, 11.04197, 3.4268, 0.01914, 3.45122, 2.94351, 14.94245, 5.41317, 0.50872, 0.16755)	6034.303337938775
output_proj_het_group3-group4_process7_25-7-25	Run 2	-3728.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 1.0, 0.87621, 3.80411, 300.0, 0.6219, 0.41905, 1.81876, 15.44158, 29.08549, 2.27935, 0.50789, 0.00e+00, 0.26325)	6796.633736754807
output_proj_het_group3-group4_process7_25-7-25	Run 3	-3831.16	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(35.7951, 300.0, 0.77032, 3.68773, 300.0, 0.00e+00, 0.3938, 1.2072, 13.38375, 22.45183, 2.55983, 0.55051, 0.00e+00, 0.26984)	7650.34250532005
output_proj_het_group3-group4_process7_25-7-25	Run 6	-4180.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.18036, 0.53102, 1.0, 1.29734, 6.0918, 3.56842, 2.8047, 14.56819, 29.78483, 2.01366, 0.53937, 0.00e+00, 0.23336)	6894.161134752528
output_proj_het_group3-group4_process7_25-7-25	Run 4	-4199.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.20817, 0.88762, 0.44479, 1.76924, 15.0, 0.00e+00, 1.58693, 8.42226, 18.79029, 3.98354, 0.85774, 0.00e+00, 0.24825)	11583.987296660029
output_proj_het_group3-group4_process7_25-7-25	Run 5	-4525.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.13593, 0.24549, 0.00049, 0.01083, 0.03623, 15.0, 0.90857, 2.7182, 11.8551, 28.41869, 2.63154, 0.34246, 0.06695, 0.22535)	7676.526289424453
output_proj_het_group3-group4_process7_25-7-25	Run 8	-5087.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.18228, 2.0301, 0.00055, 0.01023, 1.71422, 14.97675, 4.96612, 3.82984, 15.38852, 42.97166, 2.31721, 0.00e+00, 0.06625, 0.22486)	5681.204624287437
output_proj_het_group3-group4_process7_25-7-25	Run 1	-6310.40	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.0324, 0.01, 0.00101, 1.01129, 0.01103, 15.0, 15.0, 2.90992, 27.65156, 28.95274, 0.001, 5.74493, 0.00e+00, 0.3263)	7361.632177113196
output_proj_het_group1-group4_process5_25-7-25	Run 2	-3902.08	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.58205, 16.74242, 1.49773, 12.57907, 73.30747, 8.33438, 2.95034, 0.009, 4.07313, 0.82832, 15.0, 15.0, 0.59627, 0.32585)	6517.865449769818
output_proj_het_group1-group4_process5_25-7-25	Run 1	-3992.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.34279, 15.40088, 1.39801, 8.22644, 99.02226, 13.1194, 0.86208, 0.00984, 2.38543, 0.68075, 15.0, 15.0, 0.54532, 0.34149)	6929.507697541967
output_proj_het_group1-group4_process5_25-7-25	Run 5	-4065.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 1.09689, 2.03322, 300.0, 0.25463, 0.92333, 0.95331, 15.76408, 22.94048, 6.73673, 0.46634, 0.01226, 0.58105)	7683.560017533017
output_proj_het_group1-group4_process5_25-7-25	Run 6	-4396.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.62878, 1.00099, 300.0, 0.49676, 1.59302, 0.79767, 11.25507, 18.19049, 13.29984, 1.25742, 0.00769, 0.58261)	10745.642444256147
output_proj_het_group1-group4_process5_25-7-25	Run 4	-4405.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.71167, 0.99999, 300.0, 0.44228, 1.44211, 0.88758, 11.03752, 19.85673, 7.76967, 0.64596, 0.00761, 0.55325)	9855.109304343863
output_proj_het_group1-group4_process5_25-7-25	Run 3	-5366.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00271, 300.0, 0.84953, 0.09833, 65.5671, 8.09713, 0.55285, 1.23271, 16.20443, 30.44442, 2.87348, 0.07893, 2.50e-17, 0.5098)	6658.424215031901
output_proj_het_group1-group4_process5_25-7-25	Run 8	-5501.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0381, 300.0, 3.08109, 0.31663, 300.0, 0.78329, 1.9436, 1.17134, 10.32576, 23.91163, 4.52271, 0.00e+00, 0.00052, 0.49312)	9226.477942234813
output_proj_het_group3-group4_process5_25-7-25	Run 1	-1893.94	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.99617, 28.80423, 1.61709, 26.68446, 24.97482, 6.80377, 6.86408, 0.01443, 1.95315, 140.19154, 15.0, 5.34216, 0.50278, 0.13053)	6700.40491793295
output_proj_het_group3-group4_process5_25-7-25	Run 2	-2168.43	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(11.14952, 11.46972, 1.64561, 10.26215, 64.51924, 11.08048, 3.04512, 0.00932, 2.428, 0.99999, 15.0, 6.90389, 0.37512, 0.0414)	6700.308300609478
output_proj_het_group3-group4_process5_25-7-25	Run 7	-2233.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.1872, 35.17495, 1.37282, 14.1483, 24.66187, 0.81105, 0.00e+00, 0.01744, 21.98525, 300.0, 15.0, 12.32966, 0.33379, 0.27192)	7661.854929709443
output_proj_het_group3-group4_process5_25-7-25	Run 8	-4205.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.06388, 0.26678, 1.00004, 84.6739, 9.34469, 5.74077, 1.40383, 9.27705, 17.42793, 5.07178, 1.68245, 0.00959, 0.3071)	11535.693083192235
output_proj_het_group3-group4_process5_25-7-25	Run 3	-5150.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.01963, 0.03525, 1.0, 300.0, 15.0, 4.25961, 0.77496, 3.69061, 10.01791, 6.73533, 0.00e+00, 0.00e+00, 0.14454)	23663.626128057385
output_proj_het_group3-group4_process5_25-7-25	Run 4	-8126.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.08506, 0.32169, 1.01643, 3.72828, 15.0, 1.03e-21, 0.001, 1.06115, 1.5484, 0.03319, 4.61416, 0.01208, 0.68787)	64324.33831825219
